id,name,bbx1,bby1,bbx2,bby2,group,distance(km),Dateiname,duration,duration_in_motion(min),max_speed(km/h),elevation_climbed,max_height,avg_speed,avg_speed_in_motion,bbox_perimeter,start_end_gap,filename,max_asc,avg_watt,calories,TrackUrl,year,MonthName,Day,Hour
905378224,Ara-Wuppertal-200,50.897902,7.144837,51.280363,7.756535,Brevet,209.68,activities/1004569411.gpx,687.9333333333333,599.4333333333333,62.63999862670899,2749.409912109375,676.4000244140625,18.288080240333368,20.988122115331148,170.8533195816667,0.0533928455096852,1004569411.gpx,30.0,0.0,0.0,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1004569411.gpx,2017,Mar,Sat,7
914490259,Ara-Niederrhein-300Brevet,50.627099,5.960426,51.55103,6.365775,Brevet,305.66,activities/1014078460.gpx,878.3666666666667,741.1666666666666,59.4,1744.93994140625,545.7000122070312,20.879480854616524,24.74455588036879,262.6579581621544,0.0021463142433834,1014078460.gpx,30.0,0.0,0.0,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1014078460.gpx,2017,Mar,Sat,6
923501108,Sauerland,51.2717,7.499786,51.506584,8.363823,RTF,202.92,activities/1023337927.gpx,627.9,576.35,58.320002746582034,2344.495361328125,550.5,19.390759376493072,21.12511115207773,172.45147157898808,0.0127828289847276,1023337927.gpx,24.799999237060547,0.0,0.0,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1023337927.gpx,2017,Apr,Sat,4
935069966,Wixberg,51.241282,7.46744,51.50682,7.698088,Dortmund-Umgebung,103.89,activities/1035240954.gpx,285.95,282.1333333333333,58.320002746582034,1606.8599853515625,454.7000122070313,21.80011256338521,22.09502193112004,91.16500778362996,0.001779719941128,1035240954.gpx,30.0,121.8500518798828,2299.884521484375,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1035240954.gpx,2017,Apr,Sun,8
10647662888,Radfahrt am Mittag,51.45907,7.497452,51.590227,7.879876,Dortmund-Umgebung,76.14,activities/10647662888.gpx,222.5833333333333,218.6,50.84437637329102,433.6309814453125,208.6000061035156,20.526833816922505,20.90087417086002,82.15859689577519,0.0304696312526579,10647662888.gpx,11.095182418823242,76.62773895263672,1120.630126953125,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/10647662888.gpx,2024,Jan,Sun,10
984423387,(RTF-Schwelm),51.095778,7.265153,51.507457,7.754372,RTF,214.41,activities/1086928306.gpx,673.9333333333333,605.8666666666667,60.12000274658203,2796.642578125,630.0,19.08908073869819,21.233661662356955,159.88005705254972,0.4460267793766136,1086928306.gpx,30.0,112.36238098144533,4554.310546875,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1086928306.gpx,2017,May,Sat,4
10881565833,Radfahrt am Morgen,51.456178,7.497448,51.590263,8.094018,Dortmund-Umgebung,115.49,activities/10881565833.gpx,311.6333333333333,306.9833333333333,55.61156387329103,640.8095092773438,283.79998779296875,22.23731749384961,22.57415508442369,112.48801444586852,0.013916193459443,10881565833.gpx,12.330492973327637,81.06773376464844,1664.903076171875,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/10881565833.gpx,2024,Mar,Sun,9
10930628621,Radfahrt am Morgen,51.505203,7.226801,51.796005,7.522424,Dortmund-Umgebung,101.03,activities/10930628621.gpx,292.3833333333333,280.65,46.355623626708976,421.6697387695313,123.8000030517578,20.733441222994927,21.60025888562266,105.59303948839543,0.0109206056500268,10930628621.gpx,10.323526382446287,71.4473876953125,1341.4593505859375,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/10930628621.gpx,2024,Mar,Sun,9
999864594,Sauerland-X,51.168919,7.499953,51.506564,8.518179,special,254.0,activities/1102098778.gpx,808.2333333333333,723.0,67.67999725341797,3630.05224609375,780.0,18.856178728296285,21.07910399377593,217.0735281198672,1.4472348981420164,1102098778.gpx,30.0,111.42999267578124,5389.72412109375,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1102098778.gpx,2017,May,Sun,3
1004720315,RTF-Witten-flach,51.438044,7.179367,51.728053,7.500878,RTF,123.14,activities/1107080150.gpx,309.1333333333333,268.51666666666665,44.63999862670898,496.4941711425781,137.5,23.90030899557904,27.51554411582149,109.06579025421313,0.0100598869945634,1107080150.gpx,14.699999809265137,127.61940002441406,2292.517822265625,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1107080150.gpx,2017,May,Thu,4
1012596138,Hausbergrunde,47.785516,13.035314,47.819827,13.123622,tour,33.48,activities/1115200652.gpx,169.18333333333334,132.35,52.56000137329102,1026.5,1292.5999755859375,11.87616983548419,15.181337363052512,20.825883323341035,0.5793728332126092,1115200652.gpx,30.0,114.31400299072266,1012.1607055664062,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1115200652.gpx,2017,May,Tue,8
1017434384,Hausberg-Scheibenbremsensalat (f#?%ing Shimano),47.769867,13.033535,47.804767,13.127163,tour,20.68,activities/1120168896.gpx,133.4,112.83333333333331,39.6,950.2449951171876,1275.0,9.302563366754123,10.998185699778436,21.756025875165463,6.060194289363233,1120168896.gpx,30.0,108.34200286865234,817.8250122070312,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1120168896.gpx,2017,Jun,Fri,9
1018917231,Haus(berg-auf geht immer),47.785519,13.035504,47.819769,13.12359,tour,17.71,activities/1121696672.gpx,95.36666666666666,93.03333333333332,26.64000034332276,971.0789794921876,1272.0,11.145655611018874,11.425195522438194,20.779144330205657,5.529834815831131,1121696672.gpx,30.0,136.33799743652344,848.5581665039062,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1121696672.gpx,2017,Jun,Sat,8
11306908031,Radfahrt am Mittag,51.394654,7.353062,51.506543,7.510238,Dortmund-Umgebung,51.41,activities/11306908031.gpx,154.35,152.58333333333334,58.59281387329101,625.3021240234375,257.79998779296875,19.984839650145773,20.216231567449483,46.6928271664577,0.0119269433429088,11306908031.gpx,13.502947807312012,91.20154571533205,930.9694213867188,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/11306908031.gpx,2024,May,Wed,10
1030495880,Wuerzburg-Dortmund,49.778681,7.499876,51.506589,9.931576,tour,343.18,activities/1133491691.gpx,1136.15,982.1333333333332,59.039998626708986,3800.51318359375,734.0999755859375,18.12364949610527,20.965772849918544,733.4616895099001,257.37603324881303,1133491691.gpx,30.0,0.0,0.0,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1133491691.gpx,2017,Jun,Sat,3
11501917603,Radfahrt am Morgen,51.346137,7.353038,51.506566,7.687039,Dortmund-Umgebung,85.83,activities/11501917603.gpx,254.0833333333333,246.11666666666667,57.909375,886.674072265625,280.29998779296875,20.268723556903904,20.924811446129883,82.07309243385623,0.0108031826503066,11501917603.gpx,19.7429313659668,93.17507934570312,1534.146728515625,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/11501917603.gpx,2024,May,Sun,8
1051970557,RTF Hamm *,51.473299,7.499873,51.691669,8.527859,RTF,234.58,activities/1155539126.gpx,634.3,566.8166666666667,68.4,1529.455322265625,372.0,22.19011508749803,24.831997412449645,190.9608126740024,3.002316721648365,1155539126.gpx,28.600000381469727,109.45280456542967,4150.46142578125,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1155539126.gpx,2017,Jun,Sat,5
11719358640,Radfahrt am Morgen,51.357773,7.20332,51.505644,7.508273,Dortmund-Umgebung,81.12,activities/11719358640.gpx,277.5,247.16666666666663,54.06468887329103,1026.478271484375,238.5,17.540619932432435,19.69327861598112,75.23457919189593,0.0231857023345834,11719358640.gpx,18.384201049804688,91.44733428955078,1512.122802734375,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/11719358640.gpx,2024,Jun,Sun,7
1073503846,RTF-Eslohe,51.138699,8.162763,51.337665,8.498424,RTF,143.85,activities/1177418552.gpx,375.73333333333335,339.71666666666664,72.0,2593.550048828125,844.0,22.97171753016324,25.40717264386989,91.08466560721678,0.1285868334299734,1177418552.gpx,30.0,162.99099731445312,3704.3037109375,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1177418552.gpx,2017,Jul,Sat,6
11821320351,Radfahrt am Morgen,49.59858,6.097726,49.817257,6.15155,tour,68.91,activities/11821320351.gpx,214.63333333333333,202.96666666666667,49.92482070922852,321.46978759765625,284.20001220703125,19.263917145519493,20.37122064378387,56.38970953004049,0.0075317832712777,11821320351.gpx,12.922041893005373,72.90348815917969,989.9177856445312,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/11821320351.gpx,2024,Jul,Sat,8
1084511063,RTF-Silschede*,51.326123,7.203696,51.505588,7.582872,RTF,168.82,activities/1188611462.gpx,480.3,432.45,61.2,2375.929443359375,282.6000061035156,21.089194253591508,23.422684703433923,92.6046475064307,0.0020956145082068,1188611462.gpx,30.0,130.69851684570312,3781.240234375,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1188611462.gpx,2017,Jul,Sat,5
1089728719,Phönix-Test,51.483865,7.467489,51.506597,7.508241,Niere-Phoenix-rides,54.42,activities/1193946321.gpx,130.66666666666666,130.21666666666667,42.11999931335449,257.6966552734375,124.1999969482422,24.991989795918368,25.07835658517855,10.69910833478086,2.444007277464288,1193946321.gpx,20.100000381469727,99.54396057128906,867.1770629882812,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1193946321.gpx,2017,Jul,Tue,14
12002901248,Radfahrt am Mittag,48.188765,-2.44975,48.364134,-2.066681,tour,89.29,activities/12002901248.gpx,300.21666666666664,281.1666666666667,52.14937362670898,922.8768920898438,153.89999389648438,17.84578013101649,19.054892560758745,95.795019576388,0.0959540437769283,12002901248.gpx,13.989070892333984,73.89500427246094,1389.96875,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/12002901248.gpx,2024,Jul,Sun,9
1108917776,21h-RaR-2017:Part1,50.329217,6.919995,50.380925,7.005566,special,234.12,activities/1213406810.gpx,765.1833333333333,692.7666666666667,82.8,4618.18994140625,629.7999877929688,18.35858073228638,20.277650002405814,23.64769555035523,0.7838127006513486,1213406810.gpx,25.89999961853028,147.20700073242188,6822.46875,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1213406810.gpx,2017,Jul,Sat,10
1108928694,21h-RaR-2017: Part2-Bonusrunden für Andy,50.329236,6.919978,50.380914,7.005571,special,102.32,activities/1213418821.gpx,384.5833333333333,333.96666666666664,77.039998626709,2020.260009765625,628.2999877929688,15.964186348862407,18.383750873340656,23.64414229615817,0.4169157426392178,1213418821.gpx,30.0,130.66700744628906,2919.410400390625,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1213418821.gpx,2017,Jul,Sun,0
1120202022,Altena(Wixberg),51.279914,7.46744,51.507503,7.69808,Dortmund-Umgebung,94.8,activities/1224874548.gpx,281.81666666666666,277.28333333333336,57.6,1767.6666259765625,469.8999938964844,20.184036238098056,20.514027093225945,82.6974459741248,0.0064639137447299,1224874548.gpx,30.0,118.80889892578124,2203.937255859375,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1224874548.gpx,2017,Aug,Sun,9
1143646594,Do-Sigmaringen,48.087578,7.467467,51.505589,9.290485,tour,531.24,activities/1248739129.gpx,1913.8,1594.5166666666669,75.96000137329102,5592.5947265625,817.0,16.65524153516564,19.990259064920405,1030.9432007090795,399.5193212058919,1248739129.gpx,30.0,89.18418884277344,9513.560546875,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1248739129.gpx,2017,Aug,Sat,3
1147910772,Pfänder u Eichberg,47.506207,9.68537,47.551896,9.802726,tour,49.18,activities/1253079630.gpx,191.1,181.76666666666668,56.88000068664551,1525.219970703125,1027.0999755859375,15.443799058084773,16.236805428204658,27.79076633388499,1.0773209470128908,1253079630.gpx,30.0,131.96400451660156,1604.707275390625,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1253079630.gpx,2017,Aug,Wed,9
1156698643,Bregenzer-Wald-AppenzellerLand-Runde,47.25656,9.505441,47.505054,9.978942,tour,150.8,activities/1261985945.gpx,490.0,449.56666666666666,84.239998626709,3486.1201171875,1741.9000244140625,18.465551020408167,20.12631422851636,126.73253327973345,0.0103066424244604,1261985945.gpx,30.0,133.21299743652344,4006.515625,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1261985945.gpx,2017,Aug,Mon,8
1159851236,Pfänder(über Eichberg)-Quicky,47.506229,9.742015,47.542884,9.80273,tour,27.0,activities/1265165552.gpx,112.0,95.78333333333332,60.47999725341797,845.9199829101562,1027.0999755859375,14.465892857142858,16.915051331129284,17.27270669200484,0.7659387452647124,1265165552.gpx,30.0,134.12100219726562,859.4346313476562,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1265165552.gpx,2017,Aug,Wed,8
1166268858,Wixberg,51.305545,7.472807,51.506643,7.698059,Dortmund-Umgebung,89.55,activities/1271653301.gpx,242.8333333333333,238.35,53.63999862670898,1362.9036865234375,451.8999938964844,22.12786783630748,22.544090229704217,76.03911384717901,0.0052883853603121,1271653301.gpx,30.0,123.34856414794922,1966.8756103515625,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1271653301.gpx,2017,Sep,Sun,9
1177095542,RTF-KurbelDortmund*,51.497662,7.26751,51.827501,7.515165,RTF,142.67,activities/1282628121.gpx,353.65,321.25,46.08000068664551,648.1264038085938,128.60000610351562,24.206170472218297,26.64750875486381,107.64017996847562,0.010833743054566,1282628121.gpx,10.699999809265137,120.27330780029295,2584.8623046875,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1282628121.gpx,2017,Sep,Sun,4
1199446123,Lü-Nord-Wixberg,51.241147,7.46745,51.506587,7.698127,Dortmund-Umgebung,101.2,activities/1305312711.gpx,287.26666666666665,283.71666666666664,52.56000137329102,1741.50634765625,455.0,21.138825713622648,21.403324913352524,91.14734536576832,0.006983598525032,1305312711.gpx,30.0,117.95673370361328,2238.89990234375,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1305312711.gpx,2017,Sep,Sun,8
1231265390,Haltern-RTF *,51.505128,7.031841,51.832698,7.501191,RTF,153.55,activities/1337528600.gpx,405.2,357.2,43.56000137329102,678.0023803710938,121.1999969482422,22.7373943423001,25.79281127519597,137.8180762101961,0.0151050317354623,1337528600.gpx,14.100000381469728,110.71405029296876,2645.697021484375,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1337528600.gpx,2017,Oct,Sun,4
1250963899,DIY-Ruhr-Brevet,50.960565,7.07976,51.506593,7.576896,Brevet,237.61,activities/1357446802.gpx,786.4166666666666,653.0,70.56000137329102,3470.06640625,442.7999877929688,18.12874139027233,21.83268663859112,191.0664796724642,0.0210219027738596,1357446802.gpx,30.0,116.30168151855467,5080.734375,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1357446802.gpx,2017,Oct,Sat,5
1299233218,Appeldoorn-Egmond,52.217234,4.620988,52.701512,6.003018,tour,149.49,activities/1406141015.gpx,446.9,393.8666666666667,37.43999862670898,307.447998046875,1981.0,20.071067352875364,22.77359512525389,295.99925057652695,103.58035682528372,1406141015.gpx,16.700000762939453,76.73709869384766,2021.998046875,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1406141015.gpx,2017,Dec,Sat,8
1304574089,Egmond-Abschlussdeich-undZurueck,52.614375,4.62065,52.936281,5.045189,tour,132.81,activities/1411640884.gpx,387.51666666666665,365.45,33.839998626708976,371.0989990234375,38.59999847412109,20.56324459163047,21.804898070871527,128.91400181760983,0.0004726041567029,1411640884.gpx,30.0,72.2957992553711,1767.531494140625,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1411640884.gpx,2017,Dec,Wed,8
1317903603,Fahrt am Morgen,51.316467,7.446895,51.507661,8.265658,Brevet,202.99,activities/1425305475.gpx,736.2166666666667,610.7833333333333,59.4,2757.231689453125,499.6000061035156,16.543618698073484,19.94109391628237,156.32521821299315,0.0353106608483608,1425305475.gpx,30.0,96.29622650146484,3934.798095703125,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1425305475.gpx,2017,Dec,Sun,7
1424917266,Wuppertal-200-mitHindernissen,50.897926,7.22086,51.271326,7.902278,Brevet,208.74,activities/1537634191.gpx,771.3166666666667,669.4666666666667,61.92000274658204,3366.39013671875,525.0,16.23799266405929,18.70837638169688,178.61718398910548,1.0798722931151787,1537634191.gpx,30.0,99.3967056274414,4451.7119140625,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1537634191.gpx,2018,Feb,Sat,7
1437668989,AnagaRunde-TeneriffaNord,28.459751,-16.359155,28.571358,-16.191699,tour,64.74,activities/1550811305.gpx,254.4333333333333,225.71666666666667,48.6,2215.428466796875,987.0,15.266843598519586,17.209158559772575,57.56033851159148,12.221858526478744,1550811305.gpx,30.0,164.4656219482422,2483.509765625,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1550811305.gpx,2018,Mar,Mon,11
1441108576,ElTeide,28.300305,-16.576239,28.568157,-16.328502,tour,122.67,activities/1554344102.gpx,505.8,434.26666666666665,61.92000274658204,3697.818603515625,2317.0,14.552016607354687,16.949055879643847,108.07661052997436,0.0387661535951317,1554344102.gpx,30.0,139.507080078125,4053.018798828125,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1554344102.gpx,2018,Mar,Wed,9
1443945583,Anaga-Tour2,28.512955,-16.359197,28.5682,-16.26383,tour,57.74,activities/1557260549.gpx,270.6333333333333,228.06666666666663,61.92000274658204,3070.03173828125,992.2000122070312,12.803056680317772,15.192636244884538,30.922165609942795,0.0600648521586486,1557260549.gpx,30.0,171.18360900878906,2611.8671875,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1557260549.gpx,2018,Mar,Fri,9
1469963637,BRM-300-Ara-Niederrhein,51.548588,5.46723,52.458283,6.267942,Brevet,310.41,activities/1584210369.gpx,839.5333333333333,663.7166666666667,54.36000137329102,818.0274658203125,112.0,22.18460379774478,28.06124256083168,313.03948653344605,0.05721150869839,1584210369.gpx,19.600000381469727,117.88434600830078,5234.361328125,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1584210369.gpx,2018,Mar,Sat,6
1510123384,BRM400-Wuppertal-Teil2,51.270503,7.207542,51.928789,8.698967,Brevet,232.78,activities/1626031202.gpx,726.8666666666667,611.7,50.4,1192.872314453125,320.3999938964844,19.215251249656056,22.83296652770966,353.9048964534676,98.83901993324248,1626031202.gpx,30.0,86.06228637695312,3521.904296875,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1626031202.gpx,2018,Apr,Sat,13
1512612711,BRM400-Wuppertal-Teil1 - LostFound,51.110528,7.218151,51.563998,8.560011,Brevet,170.76,activities/1628627583.gpx,485.81666666666666,389.8333333333333,66.239998626709,1970.7412109375,431.0,21.08969561563004,26.282323108165883,288.196110082159,98.09283262005016,1628627583.gpx,30.0,143.86326599121094,3751.925537109375,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1628627583.gpx,2018,Apr,Sat,5
1522420573,Wixberg ,51.279944,7.467438,51.507513,7.698107,Dortmund-Umgebung,100.4,activities/1638800802.gpx,331.1666666666667,268.6,62.27999725341797,1853.335693359375,470.2999877929688,18.191595369904377,22.429076693968728,82.69701136105235,0.0076918006342613,1638800802.gpx,30.0,134.5665740966797,2418.080078125,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1638800802.gpx,2018,Apr,Sat,9
1562180465,Björns Himmelfahrt :),51.429658,7.499776,51.505223,7.663967,Dortmund-Umgebung,30.2,activities/1679856966.gpx,197.4,65.8,52.56000137329102,276.8600769042969,224.1000061035156,8.72467031024314,27.539726799962008,39.570706857494926,4.411518154952579,1679856966.gpx,17.799999237060547,80.65862274169922,355.0607604980469,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1679856966.gpx,2018,May,Thu,10
1569646324,Salzburg-RossfeldPanoramastr-Königssee,47.5931,12.821167,47.801876,13.096847,tour,93.36,activities/1687990097.gpx,339.7,302.8333333333333,71.27999725341797,2201.947998046875,1534.300048828125,16.48968529216956,18.497125240781507,87.77551808989286,0.0502242830508976,1687990097.gpx,30.0,130.94100952148438,2652.8056640625,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1687990097.gpx,2018,May,Sun,8
1579938456,Fuschlsee,47.707609,13.031866,47.825197,13.305195,tour,80.33,activities/1698630819.gpx,262.53333333333336,234.95,61.92000274658204,1602.0758056640625,830.4000244140625,18.360000714195024,20.515480687380293,67.05385273615173,0.0339067457967665,1698630819.gpx,30.0,121.30426788330078,1906.675048828125,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1698630819.gpx,2018,May,Fri,9
1582052815,Mon petite Ventoux :-),47.769913,13.031835,47.819898,13.127159,tour,35.37,activities/1700818291.gpx,123.75,118.16666666666669,62.63999862670899,1064.340576171875,1272.0,17.152873106060607,17.963340312059238,25.36426607391025,0.0219225499777539,1700818291.gpx,30.0,138.0745086669922,1091.53125,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1700818291.gpx,2018,May,Sat,12
156689089,"06/22/2014 Dortmund, NRW, Germany",51.433021,7.426782,51.447358,7.430468,Dortmund-Umgebung,1.7,activities/171318967.gpx,9.7,7.816666666666666,20.159999656677247,116.25900268554688,249.6000061035156,10.511134322648196,13.043667752198829,3.699446225013684,1.5937616100033296,171318967.gpx,30.0,0.0,0.0,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/171318967.gpx,2014,Jun,Sun,10
1597792612,Mülhausen(Thür.) - Dortmund,51.218481,7.499748,51.715899,10.456657,tour,277.83,activities/1717241881.gpx,812.8833333333333,697.8,54.71999931335449,2012.4305419921875,448.6000061035156,20.507045650257314,23.8891310189166,522.4738570397099,207.4201354271393,1717241881.gpx,28.799999237060547,99.60319519042967,4649.75830078125,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1717241881.gpx,2018,May,Sat,4
158021632,ChurfirstenRunde-Walensee,47.047607,9.092821,47.201401,9.503526,tour,95.38,activities/172758178.gpx,939.3,313.1,60.83999862670898,2331.389892578125,1533.199951171875,4.229516514953686,18.277923387096777,96.4380569467162,0.0401907460547424,172758178.gpx,30.0,172.46299743652344,3612.477294921875,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/172758178.gpx,2014,Jun,Sat,13
158022882,"06/12/2014 Walenstadt, SG, Switzerland",47.12387,9.264055,47.142325,9.316582,tour,18.09,activities/172759540.gpx,145.0,112.85,62.27999725341797,957.4739990234376,1295.9000244140625,7.487420528017242,9.62052261021267,12.052460546328806,0.0241783605756895,172759540.gpx,30.0,0.0,0.0,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/172759540.gpx,2014,Jun,Thu,10
1608038523,Mittagsradfahrt,51.409925,7.401987,51.506611,7.523902,Dortmund-Umgebung,69.32,activities/1728170015.gpx,228.8,188.11666666666667,53.28000068664551,734.67431640625,247.0,18.17968613417832,22.111343248870384,38.41334743345442,0.0127895736708422,1728170015.gpx,30.0,100.76576232910156,1268.140625,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1728170015.gpx,2018,May,Thu,9
1613942139,RTF Witten,51.196459,7.232677,51.442431,7.390953,RTF,106.64,activities/1734472324.gpx,256.46666666666664,234.66666666666663,71.639998626709,1267.9522705078125,400.5,24.948669823888743,27.266344549005684,76.75918082138112,0.0626315694530845,1734472324.gpx,18.100000381469727,159.732421875,2507.66455078125,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1734472324.gpx,2018,Jun,Sun,5
1626842108,Wixberg,51.30554,7.473375,51.506561,7.698074,Dortmund-Umgebung,92.02,activities/1748378547.gpx,258.45,245.16666666666663,55.43999862670898,1301.6485595703125,451.7999877929688,21.364549477655256,22.522098487423523,75.94510927600115,0.0668040414380371,1748378547.gpx,25.600000381469727,119.69303894042967,1963.1627197265625,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/1748378547.gpx,2018,Jun,Sat,7
160485028,Huelsenberg2,51.432752,7.425733,51.504847,7.499712,Dortmund-Umgebung,10.21,activities/175466535.gpx,17.35,15.716666666666669,85.0,161.97999572753906,250.1999969482422,35.32322699027378,38.99414559583776,26.29002327462627,9.40515751116916,175466535.gpx,19.700000762939453,176.66065979003906,185.74932861328125,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/175466535.gpx,2014,Jul,Tue,19
161266260,3 1/2 Anstiege Dortmund-Süd,51.416137,7.43308,51.503742,7.523913,Dortmund-Umgebung,38.59,activities/176308390.gpx,99.03333333333332,98.68333333333334,50.03999862670898,608.2168579101562,243.5,23.383824101733428,23.4667594684175,32.08059392770058,2.2585770280348085,176308390.gpx,15.300000190734863,136.07223510742188,898.3357543945312,https://raw.githubusercontent.com/ManfredAtGit/LeafletGpx/refs/heads/main/StravaViz/StravaGpxDir/176308390.gpx,2014,Jul,Thu,15
